,Matches Completed At Time,Venue,Number Of Matches Completed At Venue,Host Club,Suburb Location Of Venue,Latitude,Longitude
3287,88,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3288,88,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3289,88,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3290,88,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3291,88,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3292,88,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3293,89,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3294,89,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3295,89,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3296,89,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3297,89,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3298,89,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3299,89,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3300,89,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
3301,89,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
3302,89,Ray Owen Reserve,4,Kalamunda,Lesmurdie,-32.00142326,116.0441285
3303,89,Wanneroo Showgrounds,2,Wanneroo,Wanneroo,-31.7567764,115.8035971
3304,89,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
3305,89,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
3306,89,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
3307,89,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
3308,89,Hamer Park,4,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
3309,89,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
3310,89,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
3311,89,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
3312,89,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
3313,89,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
3314,89,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
3315,89,Thornlie Oval,14,Thornlie,Thornlie,-32.05795567,115.9547107
3316,89,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
3317,89,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
3318,89,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
3319,89,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
3320,89,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
3321,89,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
3322,89,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
3323,89,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
3324,89,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3325,89,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3326,89,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3327,89,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3328,89,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3329,89,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3330,90,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3331,90,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3332,90,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3333,90,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3334,90,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3335,90,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3336,90,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3337,90,Beasley Park,1,Bull Creek Leeming,Leeming,-32.07164018,115.869231
3338,90,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
3339,90,Ray Owen Reserve,4,Kalamunda,Lesmurdie,-32.00142326,116.0441285
3340,90,Wanneroo Showgrounds,2,Wanneroo,Wanneroo,-31.7567764,115.8035971
3341,90,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
3342,90,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
3343,90,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
3344,90,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
3345,90,Hamer Park,4,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
3346,90,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
3347,90,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
3348,90,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
3349,90,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
3350,90,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
3351,90,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
3352,90,Thornlie Oval,14,Thornlie,Thornlie,-32.05795567,115.9547107
3353,90,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
3354,90,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
3355,90,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
3356,90,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
3357,90,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
3358,90,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
3359,90,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
3360,90,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
3361,90,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3362,90,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3363,90,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3364,90,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3365,90,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3366,90,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3367,91,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3368,91,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3369,91,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3370,91,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3371,91,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3372,91,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3373,91,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3374,91,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
3375,91,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
3376,91,Ray Owen Reserve,4,Kalamunda,Lesmurdie,-32.00142326,116.0441285
3377,91,Wanneroo Showgrounds,2,Wanneroo,Wanneroo,-31.7567764,115.8035971
3378,91,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
3379,91,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
3380,91,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
3381,91,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
3382,91,Hamer Park,4,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
3383,91,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
3384,91,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
3385,91,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
3386,91,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
3387,91,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
3388,91,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
3389,91,Thornlie Oval,14,Thornlie,Thornlie,-32.05795567,115.9547107
3390,91,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
3391,91,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
3392,91,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
3393,91,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
3394,91,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
3395,91,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
3396,91,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
3397,91,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
3398,91,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3399,91,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3400,91,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3401,91,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3402,91,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3403,91,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3404,92,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3405,92,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3406,92,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3407,92,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3408,92,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3409,92,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3410,92,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3411,92,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
3412,92,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
3413,92,Ray Owen Reserve,4,Kalamunda,Lesmurdie,-32.00142326,116.0441285
3414,92,Wanneroo Showgrounds,3,Wanneroo,Wanneroo,-31.7567764,115.8035971
3415,92,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
3416,92,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
3417,92,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
3418,92,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
3419,92,Hamer Park,4,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
3420,92,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
3421,92,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
3422,92,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
3423,92,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
3424,92,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
3425,92,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
3426,92,Thornlie Oval,14,Thornlie,Thornlie,-32.05795567,115.9547107
3427,92,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
3428,92,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
3429,92,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
3430,92,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
3431,92,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
3432,92,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
3433,92,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
3434,92,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
3435,92,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3436,92,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3437,92,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3438,92,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3439,92,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3440,92,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3441,93,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3442,93,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3443,93,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3444,93,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3445,93,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3446,93,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3447,93,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3448,93,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
3449,93,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
3450,93,Ray Owen Reserve,4,Kalamunda,Lesmurdie,-32.00142326,116.0441285
3451,93,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
3452,93,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
3453,93,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
3454,93,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
3455,93,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
3456,93,Hamer Park,4,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
3457,93,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
3458,93,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
3459,93,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
3460,93,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
3461,93,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
3462,93,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
3463,93,Thornlie Oval,14,Thornlie,Thornlie,-32.05795567,115.9547107
3464,93,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
3465,93,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
3466,93,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
3467,93,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
3468,93,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
3469,93,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
3470,93,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
3471,93,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
3472,93,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3473,93,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3474,93,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3475,93,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3476,93,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3477,93,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3478,94,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3479,94,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3480,94,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3481,94,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3482,94,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3483,94,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3484,94,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3485,94,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
3486,94,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
3487,94,Ray Owen Reserve,4,Kalamunda,Lesmurdie,-32.00142326,116.0441285
3488,94,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
3489,94,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
3490,94,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
3491,94,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
3492,94,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
3493,94,Hamer Park,5,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
3494,94,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
3495,94,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
3496,94,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
3497,94,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
3498,94,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
3499,94,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
3500,94,Thornlie Oval,14,Thornlie,Thornlie,-32.05795567,115.9547107
3501,94,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
3502,94,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
3503,94,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
3504,94,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
3505,94,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
3506,94,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
3507,94,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
3508,94,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
3509,94,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3510,94,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3511,94,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3512,94,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3513,94,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3514,94,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3515,95,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3516,95,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3517,95,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3518,95,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3519,95,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3520,95,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3521,95,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3522,95,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
3523,95,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
3524,95,Ray Owen Reserve,4,Kalamunda,Lesmurdie,-32.00142326,116.0441285
3525,95,Wanneroo Showgrounds,4,Wanneroo,Wanneroo,-31.7567764,115.8035971
3526,95,Kingsway Reserve,1,Kingsway,Madeley,-31.81807322,115.8343469
3527,95,Wyong Reserve,1,Canning South Perth,Bentley,-32.01013345,115.9138305
3528,95,Clifton Park Oval,2,Canning Vale,Canning Vale,-32.09450205,115.9051224
3529,95,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
3530,95,Hamer Park,6,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
3531,95,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
3532,95,Burrendah Park,2,Willetton,Willetton,-32.05411786,115.8821643
3533,95,Atwell Reserve,2,Jandakot,Atwell,-32.14134361,115.8633754
3534,95,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
3535,95,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
3536,95,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
3537,95,Thornlie Oval,14,Thornlie,Thornlie,-32.05795567,115.9547107
3538,95,Ridgewood Park,2,Quinns District,Ridgewood,-31.66951794,115.724327
3539,95,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
3540,95,Harmony Fields,8,Maddington,Maddington,-32.05483991,116.0116379
3541,95,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
3542,95,Gosnells Oval,4,Gosnells,Gosnells,-32.07163251,115.9963124
3543,95,Cross Park,3,Roleystone,Roleystone,-32.11140919,116.0689755
3544,95,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
3545,95,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
3546,95,Gil Fraser Oval,10,North Fremantle,North Fremantle,-32.03507899,115.7587643
3547,95,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
3548,95,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
3549,95,City Beach Oval,6,West Coast,City Beach,-31.93729191,115.7593959
3550,95,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
3551,95,Lightning Park,1,Noranda,Noranda,-31.86847639,115.9155357
3552,96,Dalkeith Oval,4,Collegians,Dalkeith,-32.00128593,115.7951273
3553,96,Heathridge Oval,1,Ocean Ridge,Heathridge,-31.76805127,115.7579837
3554,96,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
3555,96,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
3556,96,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
3557,96,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
3558,96,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
3559,96,Beasley Park,2,Bull Creek Leeming,Leeming,-32.07164018,115.869231
